Big VQE:
    Adam_16_0.01 0.37504034241040546 0.024553033
    Adam_16_0.1 0.3533103366692861 0.0013370336
    AMSGrad_16_0.0001 0.7833221157391866 0.049429793
    AMSGrad_16_0.001 0.358882079521815 0.005693316
    AMSGrad_16_0.01 0.35432804624239606 0.0030493469
    AMSGrad_16_0.1 0.3556566635767619 0.004515249
    Adadelta_16_0.0001 0.586987574895223 0.028455993
    Adadelta_16_0.001 0.9320790568987528 0.21431078
    Adadelta_16_0.01 0.7931066552797953 0.07838062
    Adadelta_16_0.1 0.6842404206593832 0.091251336
    Adagrad_16_0.0001 0.7466153105099996 0.011333655
    Adagrad_16_0.001 0.6612480680147806 0.07652342
    Adagrad_16_0.01 0.4822261432806651 0.033619046
    Adagrad_16_0.1 0.35139886538187665 0.00015757685
    Adamax_16_0.0001 0.5498547752698263 0.096889555
    Adamax_16_0.001 0.5751830637454987 0.07236426
    Adamax_16_0.01 0.35349320371945697 0.0008372793
    Adamax_16_0.1 0.35415106018384296 0.0027553565
    Ftrl_16_0.0001 0.6208567321300507 0.11150366
    Ftrl_16_0.001 0.6894751787185669 0.11436397
    Ftrl_16_0.01 0.41605572899182636 0.011938293
    Ftrl_16_0.1 0.3557199736436208 0.0037209704
    Nadam_16_0.0001 0.9766472975413004 0.04307136
    Nadam_16_0.001 0.387015442053477 0.011535007
    Nadam_16_0.01 0.358742634455363 0.0010573877
    Nadam_16_0.1 0.35945480068524677 0.0004995614
    Nadam_16_0.0001 0.9766472975413004 0.04307136
    Nadam_16_0.001 0.387015442053477 0.011535007
    Nadam_16_0.01 0.358742634455363 0.0010573877
    Nadam_16_0.1 0.35945480068524677 0.0004995614
    RMSProp_16_0.0001 0.7597728768984476 0.119711146
    RMSProp_16_0.001 0.4611625075340271 0.04389651
    RMSProp_16_0.01 0.35969531536102295 0.0010259011
    RMSProp_16_0.1 0.3642847537994385 0.0041135997
    SGD_16_0.0001 0.6844938000043234 0.14655265
    SGD_16_0.001 0.6168486475944519 0.03829226
    SGD_16_0.01 0.44057417909304303 0.025911389
    SGD_16_0.1 0.36259206136067706 0.0024916565

Regression:
    Nelder-Mead2 0.12808875987927118 0.0360457252966757
    Powell2 0.08915536353985469 0.0051696813
    CG2 0.18754852811495462 0.01009404246392208
    BFGS2 0.20985508958498636 0.017543255353642165
    L-BFGS-B2 0.18232768774032593 0.022177955
    TNC2 0.21305506428082785 0.025590872
    COBYLA2 0.10739749918381374 0.0045579656445370945
    SLSQP2 0.2003456105788549 0.0034901255
    trust-constr2 0.18662157158056894 0.005524413
    SPSA2 0.14117716997861862 0.019835653
    Adam_2_0.0001 0.18823547661304474 0.037543543
    Adam_2_0.001 0.23334954182306925 0.060812023
    Adam_2_0.01 0.14741614212592444 0.0546319
    Adam_2_0.1 0.09953414400418599 0.01305754
    AMSGrad_2_0.0001 0.19280720750490823 0.0068734544
    AMSGrad_2_0.001 0.1775300751129786 0.019827882
    AMSGrad_2_0.01 0.11333409448464711 0.0076187863
    AMSGrad_2_0.1 0.11291064073642094 0.004296843
    Adadelta_2_0.0001 0.21054019033908844 0.031840928
    Adadelta_2_0.001 0.23303240040938059 0.05481654
    Adadelta_2_0.01 0.18466602265834808 0.027124994
    Adadelta_2_0.1 0.2231749047835668 0.05595581
    Adagrad_2_0.0001 0.20384260515371957 0.011160666
    Adagrad_2_0.001 0.19532171388467154 0.0017990932
    Adagrad_2_0.01 0.20117940505345663 0.021265285
    Adagrad_2_0.1 0.12202302863200505 0.008131652
    Adamax_2_0.0001 0.20793086290359497 0.008946244
    Adamax_2_0.001 0.21577675143877664 0.058394816
    Adamax_2_0.01 0.17492903769016266 0.03676072
    Adamax_2_0.1 0.1313745379447937 0.04103524
    Ftrl_2_0.0001 0.1827211876710256 0.0008997067
    Ftrl_2_0.001 0.18426636358102164 0.00046614456
    Ftrl_2_0.01 0.18295458952585855 0.0010575484
    Ftrl_2_0.1 0.1813571353753408 0.0023783077
    Nadam_2_0.0001 0.1927548199892044 0.046978418
    Nadam_2_0.001 0.20602833231290182 0.05262897
    Nadam_2_0.01 0.11913665880759557 0.011560772
    Nadam_2_0.1 0.09534734984238942 0.0096543925
    RMSProp_2_0.0001 0.190828923587782 0.06213089
    RMSProp_2_0.001 0.181984675612987 0.01545769
    RMSProp_2_0.01 0.183546821005651 0.04892232
    RMSProp_2_0.1 0.201938840952532 0.002874657
    SGD_2_0.0001 0.2854136583658412 0.052429456
    SGD_2_0.001 0.2583726437248965 0.076389773
    SGD_2_0.01 0.2332435696088723 0.046481244
    SGD_2_0.1 0.2632145684231586 0.087925679

Blobs:
    Nelder-Mead2 1.5562854210535686 0.04937917942872399
    Powell2 1.4728570779164631 0.006291704
    CG2 1.91530446211497 0.05005886990249908
    BFGS2 2.006899913152059 0.1037458806576017
    L-BFGS-B2 1.9925933281580608 0.058317386
    TNC2 1.9216065804163616 0.014973014
    COBYLA2 1.4943403005599976 0.02245066339127652
    SLSQP2 1.9983750979105632 0.10964142
    trust-constr2 1.9672434329986572 0.109644234
    SPSA2 1.8968475659688313 0.0197245
    Adam_2_0.0001 2.027786135673523 0.053410478
    Adam_2_0.001 2.0043503840764365 0.024339288
    Adam_2_0.01 1.7004342873891194 0.060861845
    Adam_2_0.1 1.6406039794286091 0.07775511
    AMSGrad_2_0.0001 1.9997315009435017 0.008719405
    AMSGrad_2_0.001 1.986249327659607 0.066325374
    AMSGrad_2_0.01 1.6378043095270793 0.030769672
    AMSGrad_2_0.1 1.623307704925537 0.02356201
    Adadelta_2_0.0001 2.0015041828155518 0.013448726
    Adadelta_2_0.001 2.004326025644938 0.051462255
    Adadelta_2_0.01 1.9538432359695435 0.031433366
    Adadelta_2_0.1 2.0131565729777017 0.03824686
    Adagrad_2_0.0001 1.949731469154358 0.028063424
    Adagrad_2_0.001 1.9574426412582397 0.045440316
    Adagrad_2_0.01 1.9486637910207112 0.019716127
    Adagrad_2_0.1 1.822405258814494 0.030897079
    Adamax_2_0.0001 1.9913875659306843 0.06326887
    Adamax_2_0.001 1.9624912738800049 0.053356126
    Adamax_2_0.01 1.8333454926808674 0.062796935
    Adamax_2_0.1 1.6280875205993652 0.007344712
    Ftrl_2_0.0001 1.9287872314453125 0.003089331
    Ftrl_2_0.001 1.9269677797953289 0.0063823736
    Ftrl_2_0.01 1.9142027298609416 0.005446213
    Ftrl_2_0.1 1.7690492868423462 0.026020722
    Nadam_2_0.0001 1.9669069051742554 0.02219211
    Nadam_2_0.001 1.9932394822438557 0.02837136
    Nadam_2_0.01 1.616036295890808 0.0077790488
    Nadam_2_0.1 1.579436222712199 0.0012991324
    RMSProp_2_0.0001 2.0287767251332602 0.033020932
    RMSProp_2_0.001 1.9616372187932332 0.09554737
    RMSProp_2_0.01 1.7542689243952434 0.014687046
    RMSProp_2_0.1 1.5869917074839275 0.00869948
    SGD_2_0.0001 1.9001779556274414 0.025413087
    SGD_2_0.001 2.0199208656946817 0.042913765
    SGD_2_0.01 2.030740976333618 0.03842337
    SGD_2_0.1 1.9480081796646118 0.06849335

Circles:
    Nelder-Mead2 0.5743328928947449 0.0018426790157858432
    Powell2 0.5759251713752747 0.00021224777
    CG2 0.6794620553652445 0.05568508699817318
    BFGS2 0.6768622199694315 0.06628038519982099
    L-BFGS-B2 0.7168330351511637 0.095510595
    TNC2 0.7335581580797831 0.08229401
    COBYLA2 0.5768924752871195 0.0004029027341047101
    SLSQP2 0.7930173873901367 0.0627591
    trust-constr2 0.7108847896258036 0.081043325
    SPSA2 0.6384536226590475 0.06041992
    Nelder-Mead8 0.575299600760142 0.0011392518612600895
    Powell8 0.5761276284853617 0.00089589634
    CG8 0.698427160580953 0.053953569147073284
    BFGS8 0.7464657028516134 0.044318602770125545
    L-BFGS-B8 0.7671046654383341 0.02276237
    TNC8 0.7259030143419901 0.077509664
    COBYLA8 0.5774769981702169 0.0022179372368219845
    SLSQP8 0.6676756342252096 0.03610235
    trust-constr8 0.6465386350949606 0.019903427
    SPSA8 0.5954079230626425 0.013915979
    Nelder-Mead_16 0.5734719435373942 0.00012856820282293986
    Powell_16 0.574958880742391 0.00072642363
    CG_16 0.7066455086072286 0.06396374062752441
    BFGS_16 0.726880411307017 0.019068634
    L-BFGS-B_16 0.7058529059092203 0.022425542
    TNC_16 0.7838883598645529 0.04196436
    COBYLA_16 0.5753300587336222 0.00047117477685151973
    SLSQP_16 0.6740977168083191 0.03592262
    trust-constr_16 0.6608047087987264 0.01794976
    SPSA_16 0.579727311929067 0.0022201627
    Adam_2_0.0001 0.7949128746986389 0.0128853265
    Adam_2_0.001 0.7609508434931437 0.004271017
    Adam_2_0.01 0.6259053548177084 0.042276144
    Adam_2_0.1 0.5902359485626221 0.0011296694
    AMSGrad_2_0.0001 0.7253752748171488 0.08547537
    AMSGrad_2_0.001 0.766243060429891 0.02428814
    AMSGrad_2_0.01 0.6028542319933573 0.018590763
    AMSGrad_2_0.1 0.5917350252469381 0.0044113128
    Adadelta_2_0.0001 0.7238446275393168 0.10847084
    Adadelta_2_0.001 0.73338782787323 0.033061393
    Adadelta_2_0.01 0.700576663017273 0.011979965
    Adadelta_2_0.1 0.7438692053159078 0.048303314
    Adagrad_2_0.0001 0.7549586892127991 0.04062709
    Adagrad_2_0.001 0.7061947584152222 0.029884033
    Adagrad_2_0.01 0.7431695461273193 0.04236919
    Adagrad_2_0.1 0.6410544713338217 0.027409766
    Adamax_2_0.0001 0.7344235976537069 0.07476236
    Adamax_2_0.001 0.7125572164853414 0.021107802
    Adamax_2_0.01 0.6893369555473328 0.013490989
    Adamax_2_0.1 0.6154486536979675 0.03831693
    Ftrl_2_0.0001 0.731009304523468 0.014555365
    Ftrl_2_0.001 0.7457559506098429 0.0076018446
    Ftrl_2_0.01 0.7054077585538229 0.0058754478
    Ftrl_2_0.1 0.6315954327583313 0.00878048
    Nadam_2_0.0001 0.7702667117118835 0.04542925
    Nadam_2_0.001 0.6841920018196106 0.018925622
    Nadam_2_0.01 0.599674661954244 0.011945106
    Nadam_2_0.1 0.5875369707743326 0.0005922183
    RMSProp_2_0.0001 0.8337191740671793 0.02756802
    RMSProp_2_0.001 0.6834479570388794 0.048034713
    RMSProp_2_0.01 0.7197007735570272 0.09862765
    RMSProp_2_0.1 0.588005801041921 0.00166322
    SGD_2_0.0001 0.7250869870185852 0.10687949
    SGD_2_0.001 0.6953924695650736 0.06987805
    SGD_2_0.01 0.7266601920127869 0.026569122
    SGD_2_0.1 0.7198645273844401 0.08189754
    Adam_8_0.0001 0.7131522099177042 0.03404256
    Adam_8_0.001 0.645613412062327 0.02466725
    Adam_8_0.01 0.5915988087654114 0.0052124998
    Adam_8_0.1 0.5852005879084269 0.0013601122
    AMSGrad_8_0.0001 0.7075206438700358 0.025137538
    AMSGrad_8_0.001 0.6316682696342468 0.022262456
    AMSGrad_8_0.01 0.5869951446851095 0.0017284965
    AMSGrad_8_0.1 0.58429483572642 0.00056809286
    Adadelta_8_0.0001 0.7207879821459452 0.042909224
    Adadelta_8_0.001 0.6692915161450704 0.022459479
    Adadelta_8_0.01 0.6852719783782959 0.012467883
    Adadelta_8_0.1 0.6945258776346842 0.046166755
    Adagrad_8_0.0001 0.7242903113365173 0.03380119
    Adagrad_8_0.001 0.7225540280342102 0.04963063
    Adagrad_8_0.01 0.7057178815205892 0.015172527
    Adagrad_8_0.1 0.6041491429011027 0.016783075
    Adamax_8_0.0001 0.6938610076904297 0.04603816
    Adamax_8_0.001 0.6811724503835043 0.018250383
    Adamax_8_0.01 0.6174931327501932 0.0109757725
    Adamax_8_0.1 0.5838366746902466 0.0007693409
    Ftrl_8_0.0001 0.7380172411600748 0.0033026873
    Ftrl_8_0.001 0.7203401923179626 0.014647427
    Ftrl_8_0.01 0.657632847627004 0.014567382
    Ftrl_8_0.1 0.5865777333577474 0.0008033394
    Nadam_8_0.0001 0.7221421996752421 0.029134475
    Nadam_8_0.001 0.6317354043324789 0.015951358
    Nadam_8_0.01 0.5845417976379395 0.00067567226
    Nadam_8_0.1 0.5849912563959757 0.0012665716
    RMSProp_8_0.0001 0.6718297004699707 0.03319134
    RMSProp_8_0.001 0.6801772514979044 0.022803014
    RMSProp_8_0.01 0.6045992175738016 0.02151046
    RMSProp_8_0.1 0.5863829255104065 0.0022211191
    SGD_8_0.0001 0.7653521100680033 0.06546456
    SGD_8_0.001 0.670763373374939 0.02046781
    SGD_8_0.01 0.6829483310381571 0.015944479
    SGD_8_0.1 0.6413394212722778 0.023742992
    Adam_16_0.0001 0.6498637000719706 0.010156576
    Adam_16_0.001 0.5962450702985128 0.0064695287
    Adam_16_0.01 0.6061310768127441 0.029825408
    Adam_16_0.1 0.585458000500997 0.0014923323
    AMSGrad_16_0.0001 0.6706076264381409 0.022260992
    AMSGrad_16_0.001 0.5928722818692526 0.0075340196
    AMSGrad_16_0.01 0.5886863072713217 0.0016642784
    AMSGrad_16_0.1 0.5881848335266113 0.0026845653
    Adadelta_16_0.0001 0.7414652506510416 0.07959022
    Adadelta_16_0.001 0.7377331455548605 0.05984553
    Adadelta_16_0.01 0.6798399289449056 0.04374776
    Adadelta_16_0.1 0.7076898813247681 0.018382955
    Adagrad_16_0.0001 0.7243848045667013 0.00015448422
    Adagrad_16_0.001 0.7371550798416138 0.057728063
    Adagrad_16_0.01 0.681946853796641 0.006544077
    Adagrad_16_0.1 0.5838954846064249 0.00037623305
    Adamax_16_0.0001 0.7707831064860026 0.037456125
    Adamax_16_0.001 0.6962913274765015 0.008250467
    Adamax_16_0.01 0.5929369330406189 0.01186369
    Adamax_16_0.1 0.5836962262789408 0.00047513016
    Ftrl_16_0.0001 0.7540820837020874 0.023391776
    Ftrl_16_0.001 0.7443194389343262 0.020354506
    Ftrl_16_0.01 0.6520751118659973 0.007853391
    Ftrl_16_0.1 0.5855208436648051 0.00070224446
    Nadam_16_0.0001 0.71345188220342 0.013887812
    Nadam_16_0.001 0.5852357149124146 0.0011988016
    Nadam_16_0.01 0.5840744972229004 0.00055756856
    Nadam_16_0.1 0.6330533623695374 0.06734845
    RMSProp_16_0.0001 0.7482627630233765 0.011910713
    RMSProp_16_0.001 0.6354073882102966 0.012419339
    RMSProp_16_0.01 0.5843267242113749 0.00016200564
    RMSProp_16_0.1 0.5956538120905558 0.0061783884
    SGD_16_0.0001 0.7047285834948221 0.012052583
    SGD_16_0.001 0.7407407164573669 0.07313285
    SGD_16_0.01 0.6736044685045878 0.03296991
    SGD_16_0.1 0.6369229555130005 0.035447493

Noisy Circles:
    Nelder-Mead2 0.5962711175282797 0.0004148866473525314
    Powell2 0.5980067451794943 0.0001837324
    CG2 0.7431279023488363 0.03042907902077213
    BFGS2 0.7335195144017538 0.07573528912059779
    L-BFGS-B2 0.7379348278045654 0.06851038
    TNC2 0.7517518202463785 0.07914624
    COBYLA2 0.5988846222559611 0.0007554619873896994
    SLSQP2 0.6936845382054647 0.02093553
    trust-constr2 0.7678189675013224 0.09554708
    SPSA2 0.6720038453737894 0.041965842
    Nelder-Mead8 0.5950241486231486 0.0009960136562006052
    Powell8 0.5969439744949341 0.0006226091
    CG8 0.7940588593482971 0.014828903598797159
    BFGS8 0.7209505438804626 0.036021886232207326
    L-BFGS-B8 0.6966159145037333 0.010207756
    TNC8 0.6766669154167175 0.0137383
    COBYLA8 0.5975902477900187 0.0010792739245544798
    SLSQP8 0.692686140537262 0.022376308
    trust-constr8 0.7029882669448853 0.034562286
    SPSA8 0.64108278354009 0.010551769
    Nelder-Mead_16 0.5939973791440328 0.0007101266416031396
    Powell_16 0.5970329642295837 0.0011878004
    CG_16 0.6795037388801575 0.005512531817208375
    BFGS_16 0.7074410716692606 0.049537648932487584
    L-BFGS-B_16 0.7021652857462565 0.009036127
    TNC_16 0.7573706309000651 0.053223636
    COBYLA_16 0.5978174010912577 0.0006108202885594137
    SLSQP_16 0.7402776082356771 0.023318341
    trust-constr_16 0.6950866381327311 0.027547153
    SPSA_16 0.6017904480298361 0.0017748419
    Adam_2_0.0001 0.6872362693150839 0.08384094
    Adam_2_0.001 0.7413288553555807 0.065234415
    Adam_2_0.01 0.6395683685938517 0.03266953
    Adam_2_0.1 0.6053768396377563 0.0044669732
    AMSGrad_2_0.0001 0.7013491988182068 0.058146354
    AMSGrad_2_0.001 0.6817266543706259 0.07039134
    AMSGrad_2_0.01 0.6408482591311137 0.026647668
    AMSGrad_2_0.1 0.5982041358947754 0.0024659827
    Adadelta_2_0.0001 0.6883972883224487 0.03191489
    Adadelta_2_0.001 0.7237402598063151 0.0042155273
    Adadelta_2_0.01 0.7725666761398315 0.07027386
    Adadelta_2_0.1 0.7208815217018127 0.100527175
    Adagrad_2_0.0001 0.7416364749272665 0.06803922
    Adagrad_2_0.001 0.710837165514628 0.03763629
    Adagrad_2_0.01 0.6960077087084452 0.06127749
    Adagrad_2_0.1 0.6538219849268595 0.01517293
    Adamax_2_0.0001 0.7641715208689371 0.05076476
    Adamax_2_0.001 0.723434329032898 0.065697156
    Adamax_2_0.01 0.6376203695933024 0.020832378
    Adamax_2_0.1 0.6574428478876749 0.050517846
    Ftrl_2_0.0001 0.7300700942675272 0.009331348
    Ftrl_2_0.001 0.742556651433309 0.013098855
    Ftrl_2_0.01 0.7388241291046143 0.008753895
    Ftrl_2_0.1 0.6265027125676473 0.014891462
    Nadam_2_0.0001 0.6489611268043518 0.0074360794
    Nadam_2_0.001 0.6856649120648702 0.037616152
    Nadam_2_0.01 0.645766536394755 0.038413074
    Nadam_2_0.1 0.5954142610232035 0.00051357725
    RMSProp_2_0.0001 0.6716823975245158 0.054190237
    RMSProp_2_0.001 0.7279761433601379 0.0786591
    RMSProp_2_0.01 0.670750359694163 0.03863998
    RMSProp_2_0.1 0.5996261636416117 0.005170723
    SGD_2_0.0001 0.678901473681132 0.045300297
    SGD_2_0.001 0.6713353594144186 0.050453626
    SGD_2_0.01 0.6758411526679993 0.063431405
    SGD_2_0.1 0.6660833954811096 0.034685425
    Adam_8_0.0001 0.7454864382743835 0.07425149
    Adam_8_0.001 0.6585344870885214 0.025742149
    Adam_8_0.01 0.607446293036143 0.008435801
    Adam_8_0.1 0.5954141020774841 0.0024107809
    AMSGrad_8_0.0001 0.6914174556732178 0.03444192
    AMSGrad_8_0.001 0.6388092637062073 0.026160035
    AMSGrad_8_0.01 0.6415180961290995 0.035482634
    AMSGrad_8_0.1 0.5952979723612467 0.0017555228
    Adadelta_8_0.0001 0.7499863107999166 0.06544928
    Adadelta_8_0.001 0.7279889583587646 0.05480825
    Adadelta_8_0.01 0.7211693723996481 0.05116222
    Adadelta_8_0.1 0.6929089426994324 0.024782846
    Adagrad_8_0.0001 0.7657254536946615 0.043947313
    Adagrad_8_0.001 0.7627759973208109 0.035527505
    Adagrad_8_0.01 0.7408280173937479 0.042334285
    Adagrad_8_0.1 0.6155125896135966 0.011599974
    Adamax_8_0.0001 0.6982518037160238 0.021719582
    Adamax_8_0.001 0.7407833337783813 0.05596273
    Adamax_8_0.01 0.6515301863352457 0.041750412
    Adamax_8_0.1 0.5990529457728068 0.0026617988
    Ftrl_8_0.0001 0.7461758852005005 0.009196893
    Ftrl_8_0.001 0.7328513662020365 0.008631413
    Ftrl_8_0.01 0.7071909308433533 0.015451603
    Ftrl_8_0.1 0.5988358855247498 0.0025946528
    Nadam_8_0.0001 0.6846769650777181 0.028593494
    Nadam_8_0.001 0.6221346259117126 0.01893535
    Nadam_8_0.01 0.5937560399373373 0.0008480709
    Nadam_8_0.1 0.593540628751119 0.00031197097
    RMSProp_8_0.0001 0.7188369234402975 0.004700468
    RMSProp_8_0.001 0.6696860194206238 0.034997392
    RMSProp_8_0.01 0.603961726029714 0.003836753
    RMSProp_8_0.1 0.670092622803981 0.073270527
    SGD_8_0.0001 0.7217223246892294 0.056805525
    SGD_8_0.001 0.7179231842358907 0.033898354
    SGD_8_0.01 0.6674522360165914 0.045365077
    SGD_8_0.1 0.660695473353068 0.007688032
    Adam_16_0.0001 0.689430832862854 0.041885614
    Adam_16_0.001 0.5944005846977234 0.0015286257
    Adam_16_0.01 0.5987015962600708 0.0055876425
    Adam_16_0.1 0.5951031049092611 0.0012236994
    AMSGrad_16_0.0001 0.6801194151242574 0.05375473
    AMSGrad_16_0.001 0.6096331477165222 0.02168295
    AMSGrad_16_0.01 0.5946023861567179 0.0014163576
    AMSGrad_16_0.1 0.5958139101664225 0.0033148185
    Adadelta_16_0.0001 0.7227006554603577 0.03694435
    Adadelta_16_0.001 0.6988939642906189 0.027282052
    Adadelta_16_0.01 0.6832461754480997 0.036973704
    Adadelta_16_0.1 0.7472870548566183 0.041775353
    Adagrad_16_0.0001 0.6969044208526611 0.029459232
    Adagrad_16_0.001 0.6740814447402954 0.029640056
    Adagrad_16_0.01 0.6751695473988851 0.015145209
    Adagrad_16_0.1 0.5981180866559347 0.003022892
    Adamax_16_0.0001 0.7554205258687338 0.03169241
    Adamax_16_0.001 0.6814578374226888 0.022718152
    Adamax_16_0.01 0.5982853571573893 0.006559135
    Adamax_16_0.1 0.6026223103205363 0.009259785
    Ftrl_16_0.0001 0.7852453788121542 0.057114556
    Ftrl_16_0.001 0.756846010684967 0.028268645
    Ftrl_16_0.01 0.6841558615366617 0.012794246
    Ftrl_16_0.1 0.5869372884432474 0.001774811
    Nadam_16_0.0001 0.755734364191691 0.073051326
    Nadam_16_0.001 0.6348384420077006 0.0072837328
    Nadam_16_0.01 0.585732122262319 0.0010252653
    Nadam_16_0.1 0.5907695690790812 0.0054870015
    RMSProp_16_0.0001 0.6814345916112264 0.049204916
    RMSProp_16_0.001 0.6486841440200806 0.015633708
    RMSProp_16_0.01 0.5849193930625916 0.00050222425
    RMSProp_16_0.1 0.5924216111501058 0.011485511
    SGD_16_0.0001 0.68280120709463046 0.021339996
    SGD_16_0.001 0.65357378654572937 0.012043657
    SGD_16_0.01 0.64982415482148058 0.014933842
    SGD_16_0.1 0.71625906466971918 0.039283063

Noisy QAOA p = 1:
    Nelder-Mead0 -0.4000000109275182 0.1602747639130662
    Powell0 1.4179999033610027 1.2262017
    CG0 2.7143332958221436 0.3788634564593669
    BFGS0 3.3709999720255532 0.63656783
    L-BFGS-B0 4.108333349227905 1.1321137
    TNC0 1.7716666460037231 0.85115856
    COBYLA0 0.012999998405575752 0.07824321301379074
    SLSQP0 3.2443334261576333 0.68405664
    trust-constr0 0.4363333111008008 0.66124994
    SPSA0 -0.24100000907977423 0.14713486
    Nelder-Mead1 -0.8520000576972961 0.05812631110350094
    Powell1 -0.3086666812499364 0.28481144
    CG1 1.167666578044494 1.5358855865336773
    BFGS1 2.4829999804496765 1.8686380185903757
    L-BFGS-B1 0.5156667133172353 0.5113736
    TNC1 0.18466667582591376 0.18295598
    COBYLA1 -0.15233335395654043 0.33074699699145294
    SLSQP1 1.676333616177241 2.1053183
    trust-constr1 -0.045333330829938255 0.05398971
    SPSA1 -0.08800000076492627 0.026944378
    Nelder-Mead2 -0.6399999757607778 0.39732443581183774
    Powell2 -0.4526666849851608 0.32379556
    CG2 1.6180000801881154 1.160000335095977
    BFGS2 1.294333318869273 1.5615612352810013
    L-BFGS-B2 0.02533333996931712 0.07448639
    TNC2 0.9163333618392547 1.3287253
    COBYLA2 -0.4089999943971634 0.31981346024925933
    SLSQP2 1.9253332316875458 2.6428943
    trust-constr2 -0.3356666627029578 0.32885692
    SPSA2 -0.19433333973089853 0.020677416
    Adam_0_0.0001 2.1643333584070206 1.6341442
    Adam_0_0.001 1.5536666413148243 0.9695172
    Adam_0_0.01 0.09533333033323288 0.06909092
    Adam_0_0.1 -0.19533333803216615 0.12927061
    AMSGrad_0_0.0001 2.6599999268849692 0.087799124
    AMSGrad_0_0.001 1.2046666915218036 0.9104582
    AMSGrad_0_0.01 -0.10466666395465533 0.14234309
    AMSGrad_0_0.1 -0.09333333124717076 0.1730228
    Adadelta_0_0.0001 3.4106666247049966 0.71614033
    Adadelta_0_0.001 4.081666787465413 0.61768514
    Adadelta_0_0.01 1.7920000130931537 1.8352032
    Adadelta_0_0.1 2.88100004196167 0.6820577
    Adagrad_0_0.0001 3.3186667760213218 1.1878903
    Adagrad_0_0.001 2.1516667008399963 1.7090497
    Adagrad_0_0.01 1.1186666289965312 0.48575735
    Adagrad_0_0.1 0.7683332630743583 1.0592148
    Adamax_0_0.0001 2.488666594028473 1.4466919
    Adamax_0_0.001 2.140666683514913 0.51340324
    Adamax_0_0.01 -0.11966667789965868 0.15579975
    Adamax_0_0.1 0.6276666795214018 1.1409053
    Ftrl_0_0.0001 1.579999993244807 1.5728058
    Ftrl_0_0.001 1.8739999930063884 1.646378
    Ftrl_0_0.01 0.8870000094175339 1.3925545
    Ftrl_0_0.1 -0.1110000020513932 0.13115132
    Nadam_0_0.0001 2.409000118573507 0.767589
    Nadam_0_0.001 0.4376666893561681 0.5935006
    Nadam_0_0.01 0.6169999862710634 1.1335876
    Nadam_0_0.1 1.8546666701634724 0.8432439
    RMSProp_0_0.0001 3.0126665433247886 0.18223488
    RMSProp_0_0.001 0.8230000734329224 0.87853336
    RMSProp_0_0.01 1.4093333880106609 1.2201523
    RMSProp_0_0.1 0.023999998966852825 0.18143317
    SGD_0_0.0001 2.4820000479618707 1.9000359
    SGD_0_0.001 0.03466666489839554 0.29620078
    SGD_0_0.01 -0.09266666136682034 0.16450801
    SGD_0_0.1 1.9339999556541443 1.25169
    Adam_1_0.0001 1.3609999467929204 1.003437
    Adam_1_0.001 0.7509999784330527 1.0703386
    Adam_1_0.01 -0.24366666997472444 0.3098412
    Adam_1_0.1 0.02699999821682771 0.033970576
    AMSGrad_1_0.0001 0.17499999981373549 0.28397298
    AMSGrad_1_0.001 -0.004666663706302643 0.061277144
    AMSGrad_1_0.01 -0.4216665917386611 0.27624422
    AMSGrad_1_0.1 0.023999990274508793 0.050219517
    Adadelta_1_0.0001 2.733333306697508 2.7513156
    Adadelta_1_0.001 3.247333606084188 1.5804696
    Adadelta_1_0.01 3.4866667290528617 2.4419105
    Adadelta_1_0.1 -0.16100003570318222 0.38036916
    Adagrad_1_0.0001 1.400333325068156 0.5612999
    Adagrad_1_0.001 0.5436666558186213 0.40709564
    Adagrad_1_0.01 -0.2286666308840116 0.35714078
    Adagrad_1_0.1 0.036000002175569534 0.005887842
    Adamax_1_0.0001 1.3633332836131256 1.7716098
    Adamax_1_0.001 1.1353333691755931 0.7813179
    Adamax_1_0.01 -0.45966665757199127 0.31128263
    Adamax_1_0.1 -0.13966665168603262 0.30396745
    Ftrl_1_0.0001 0.5163333040351669 0.38010553
    Ftrl_1_0.001 1.8483332594235737 1.364794
    Ftrl_1_0.01 0.45733337104320526 0.52872956
    Ftrl_1_0.1 -0.24299998922894397 0.26973075
    Nadam_1_0.0001 0.13433333237965903 0.5295862
    Nadam_1_0.001 -0.12766667703787485 0.38602793
    Nadam_1_0.01 -0.012333335354924202 0.027194766
    Nadam_1_0.1 0.0016666650772094727 0.01144067
    RMSProp_1_0.0001 3.02400008837382 2.8287725
    RMSProp_1_0.001 0.1626666709780693 0.11079209
    RMSProp_1_0.01 0.15500001112620035 0.29520953
    RMSProp_1_0.1 0.002666668345530828 0.057110034
    SGD_1_0.0001 -0.15733333552877107 0.39020106
    SGD_1_0.001 -0.4443332925438881 0.36416233
    SGD_1_0.01 0.3733333715548118 0.43491712
    SGD_1_0.1 -0.012333334734042486 0.018926756
    Adam_2_0.0001 0.9143334360172352 1.2902343
    Adam_2_0.001 0.11166666944821675 0.24604924
    Adam_2_0.01 -0.07799999912579854 0.02628053
    Adam_2_0.1 -0.07866666217645009 0.024390344
    AMSGrad_2_0.0001 -0.21966668466726938 0.28174737
    AMSGrad_2_0.001 -0.46433330078919727 0.41130546
    AMSGrad_2_0.01 -0.07933333795517683 0.058976457
    AMSGrad_2_0.1 -0.06666666766007741 0.015542061
